Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,CLTV,Contract,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Premium Tech Support,Referred a Friend,Satisfaction Score,Senior Citizen,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Unlimited Data,Churn
46,4,0.0,5489,Two Year,0,0,Male,1,Cable,38.545775,-120.743325,0,44.55,0,0,0,,0,1,1,0,Mailed Check,0,1,0,3,0,1,1,0,8,343.45,0,0.0,0.0,343.45,1,0
79,11,28.88,4494,Two Year,0,0,Male,1,DSL,33.22784,-117.200024,0,64.55,1,0,0,Offer A,1,1,1,0,Bank Withdrawal,1,1,0,3,1,0,0,0,67,4250.1,0,1934.96,0.0,6185.06,1,0
63,22,10.43,5383,Month-to-Month,0,1,Female,1,Fiber Optic,34.050198,-118.210946,0,106.3,1,0,0,,1,0,1,0,Bank Withdrawal,1,0,0,2,0,1,1,1,41,4443.45,130,427.63,0.0,5001.08,0,1
48,0,46.86,4298,Month-to-Month,0,0,Female,0,,34.191842,-118.822796,1,19.6,0,0,1,,0,0,0,1,Credit Card,1,0,1,3,0,0,0,0,16,314.45,0,749.76,26.83,1037.38,0,0
36,19,0.0,4414,Month-to-Month,0,0,Female,1,DSL,37.900662,-122.052782,0,40.1,0,0,0,,1,0,1,0,Credit Card,0,0,0,2,0,1,1,0,7,293.3,0,0.0,0.0,293.3,1,1
29,59,31.27,5724,Two Year,0,1,Female,1,DSL,39.342587,-121.249833,1,84.3,1,0,1,,0,1,1,1,Bank Withdrawal,1,1,1,4,0,1,1,1,58,4916.4,0,1813.66,0.0,6730.06,1,0
24,0,22.78,4949,Two Year,1,0,Male,0,,36.757345,-119.818274,1,20.35,0,1,1,,0,0,0,1,Bank Withdrawal,1,0,1,3,0,0,0,0,72,1354.4,0,1640.16,0.0,2994.56,0,0
49,3,21.39,4740,One Year,0,1,Female,1,DSL,38.184914,-120.364085,0,73.85,1,0,0,Offer B,1,0,1,0,Bank Withdrawal,1,1,0,4,0,0,0,1,48,3581.4,60,1026.72,0.0,4668.12,0,0
58,19,0.0,2990,One Year,0,0,Female,1,DSL,37.424342,-122.165641,0,33.6,0,0,0,,0,1,1,0,Mailed Check,0,1,0,3,0,0,0,0,12,435.45,0,0.0,0.0,435.45,1,0
25,0,18.63,3960,Month-to-Month,1,0,Male,0,,37.848641,-122.515692,1,20.15,0,2,7,Offer E,0,0,1,1,Bank Withdrawal,1,0,1,3,0,0,0,0,1,20.15,0,18.63,0.0,38.78,0,0
42,27,0.0,5623,One Year,0,1,Female,1,DSL,38.527297,-122.810044,1,57.6,0,0,6,,1,1,0,1,Bank Withdrawal,0,0,1,4,0,1,1,1,24,1367.75,0,0.0,0.0,1367.75,1,0
26,52,33.46,2317,Month-to-Month,0,1,Female,1,Fiber Optic,37.972662,-122.491452,0,105.2,1,0,0,Offer B,0,1,1,0,Bank Withdrawal,1,0,0,1,0,1,1,1,42,4400.75,0,1405.32,40.15,5765.92,1,1
63,28,47.72,2110,Month-to-Month,0,1,Male,1,DSL,37.290606,-119.216328,0,55.2,0,0,0,Offer D,0,0,0,0,Credit Card,1,1,0,4,0,0,0,0,18,1058.1,0,858.96,0.0,1917.06,1,0
38,5,45.59,5684,Month-to-Month,0,0,Female,1,DSL,33.796568,-116.924723,0,43.95,0,0,0,,0,0,0,0,Credit Card,1,0,0,5,0,0,0,0,1,43.95,0,45.59,0.0,89.54,1,0
52,0,40.37,4501,Two Year,0,0,Female,0,,34.631362,-120.238218,1,25.3,1,0,1,Offer B,0,0,0,1,Bank Withdrawal,1,0,1,4,0,0,0,0,61,1554.9,0,2462.57,0.0,4017.47,0,0
43,18,31.57,3559,Month-to-Month,0,0,Male,1,Fiber Optic,39.562239,-121.14836,0,90.65,1,0,0,Offer E,0,1,0,0,Bank Withdrawal,1,0,0,3,0,0,0,1,4,367.95,0,126.28,0.0,494.23,1,0
63,0,4.76,3595,Month-to-Month,0,0,Female,0,,38.419088,-122.024568,0,20.55,0,0,0,,0,0,1,0,Mailed Check,1,0,0,3,0,0,0,0,10,187.35,0,47.6,0.0,234.95,0,0
47,4,0.0,2563,Month-to-Month,0,0,Female,1,DSL,35.28952,-116.092214,0,33.65,0,0,0,Offer E,1,1,1,0,Bank Withdrawal,0,0,0,2,0,0,0,0,4,137.85,0,0.0,0.0,137.85,1,1
56,12,47.18,4207,One Year,0,0,Female,1,Cable,34.061634,-117.893169,1,60.5,0,0,4,Offer B,1,1,1,1,Bank Withdrawal,1,1,1,3,0,0,0,0,51,3145.15,0,2406.18,0.0,5551.33,1,0
77,8,37.09,4499,One Year,0,1,Male,1,Fiber Optic,35.186644,-120.728305,1,100.55,0,0,10,Offer B,1,0,1,1,Bank Withdrawal,1,0,1,4,1,1,1,1,43,4304.0,0,1594.87,0.0,5898.87,1,0
30,71,22.33,5054,Two Year,0,1,Female,1,Cable,39.141934,-122.770679,1,90.1,1,0,2,,1,1,0,1,Bank Withdrawal,1,1,1,3,0,1,1,1,71,6310.9,0,1585.43,0.0,7896.33,1,0
74,23,39.63,4038,Month-to-Month,0,0,Female,1,Fiber Optic,39.884395,-122.587513,0,79.75,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,0,0,3,1,1,0,0,2,159.4,10,79.26,0.0,248.66,0,1
55,19,19.25,6354,One Year,1,1,Female,1,DSL,37.238758,-121.828375,1,61.35,0,2,0,Offer B,1,1,0,1,Bank Withdrawal,1,0,0,3,0,0,0,0,65,3874.1,0,1251.25,0.0,5125.35,1,0
38,0,40.2,4258,Month-to-Month,0,0,Female,0,,39.904002,-121.527823,0,20.0,0,0,0,,0,0,0,0,Mailed Check,1,0,0,3,0,0,0,0,3,63.6,0,120.6,0.0,184.2,0,0
63,0,26.37,4402,One Year,0,0,Male,0,,37.515556,-122.502311,0,20.15,0,0,0,Offer D,0,0,0,0,Bank Withdrawal,1,0,0,4,0,0,0,0,23,405.6,0,606.51,0.0,1012.11,0,0
59,0,31.14,4672,Month-to-Month,1,0,Male,0,,32.898613,-117.202937,1,20.0,0,3,1,,0,0,1,1,Bank Withdrawal,1,0,1,1,0,0,0,0,15,288.05,0,467.1,0.0,755.15,0,1
56,18,0.0,5079,One Year,1,0,Male,1,DSL,32.690654,-115.431225,0,40.65,0,2,0,,0,1,1,0,Credit Card,0,0,0,3,0,0,0,1,25,970.55,0,0.0,0.0,970.55,1,0
33,23,0.0,4571,Month-to-Month,0,0,Female,1,DSL,36.545322,-119.642281,0,36.25,0,0,0,,1,0,0,0,Bank Withdrawal,0,1,0,3,0,0,0,0,10,374.0,0,0.0,0.0,374.0,1,0
22,69,35.59,5276,Month-to-Month,0,0,Female,1,Fiber Optic,32.948262,-117.256086,0,73.85,0,0,0,,1,0,1,0,Bank Withdrawal,1,0,0,3,0,0,1,0,56,4092.85,0,1993.04,0.0,6085.89,1,1
50,21,24.31,5472,One Year,0,1,Female,1,DSL,38.954144,-121.482536,0,55.85,1,0,0,,0,0,1,0,Mailed Check,1,0,0,2,0,0,0,0,17,937.5,0,413.27,0.0,1350.77,1,1
21,51,4.94,3847,Two Year,0,1,Male,1,Fiber Optic,37.284265,-121.827673,0,99.3,0,0,0,Offer C,0,0,0,0,Bank Withdrawal,1,1,0,4,0,1,1,1,25,2513.5,0,123.5,0.0,2637.0,1,0
34,19,14.98,6251,Two Year,0,1,Male,1,Fiber Optic,40.726949,-124.217378,1,113.75,1,0,9,Offer B,1,1,0,1,Bank Withdrawal,1,1,1,3,0,1,1,1,59,6561.25,0,883.82,0.0,7445.07,1,0
41,53,48.08,2622,Month-to-Month,1,0,Male,1,Fiber Optic,33.867257,-118.330794,1,89.65,1,3,4,,1,0,1,1,Bank Withdrawal,1,0,1,3,0,0,0,1,35,3161.6,40,1682.8,0.0,4884.4,0,0
80,8,47.97,2825,Month-to-Month,0,0,Female,1,Fiber Optic,35.842889,-121.004862,0,70.15,0,0,0,,0,0,1,0,Bank Withdrawal,1,0,0,2,1,0,0,0,1,70.15,0,47.97,0.0,118.12,1,1
23,0,10.97,5409,Month-to-Month,0,0,Female,0,,37.504133,-122.032347,0,19.5,0,0,0,Offer D,0,0,1,0,Bank Withdrawal,1,0,0,3,0,0,0,0,20,413.0,0,219.4,0.0,632.4,0,0
66,20,15.44,4045,Month-to-Month,0,1,Male,1,Fiber Optic,36.727418,-120.123526,1,91.55,0,0,1,,0,0,1,1,Bank Withdrawal,1,1,1,5,1,1,1,0,16,1540.05,0,247.04,0.0,1787.09,1,0
38,22,36.21,5437,One Year,1,1,Male,1,Fiber Optic,34.030578,-118.399613,1,103.4,0,1,2,,1,0,1,1,Bank Withdrawal,1,1,1,5,0,1,1,1,50,5236.4,0,1810.5,0.0,7046.9,1,0
78,26,0.0,4933,Two Year,0,1,Male,1,Cable,34.137742,-114.36514,1,63.1,0,0,8,Offer A,1,1,1,1,Bank Withdrawal,0,1,1,3,1,1,1,1,72,4685.55,0,0.0,0.0,4685.55,1,0
61,30,32.86,4310,One Year,0,0,Male,1,Cable,39.396585,-121.38029,1,74.4,0,0,10,Offer C,0,1,0,1,Bank Withdrawal,1,1,1,3,0,1,1,1,24,1712.9,0,788.64,0.0,2501.54,1,0
38,0,22.34,4909,Month-to-Month,0,0,Male,0,,33.429488,-117.609432,1,19.55,0,0,7,,0,0,1,1,Bank Withdrawal,1,0,1,5,0,0,0,0,8,161.15,0,178.72,0.0,339.87,0,0
22,73,8.33,5377,One Year,0,1,Female,1,Fiber Optic,33.148116,-117.306043,0,100.3,0,0,0,Offer B,1,0,1,0,Mailed Check,1,0,0,4,0,1,1,1,53,5200.8,0,441.49,0.0,5642.29,1,0
49,0,41.99,5336,Two Year,0,0,Female,0,,37.386978,-122.177746,0,19.8,0,0,0,,0,0,0,0,Credit Card,1,0,0,5,0,0,0,0,37,813.3,0,1553.63,0.0,2366.93,0,0
37,14,46.16,4938,Two Year,0,1,Male,1,Fiber Optic,34.238162,-117.534306,1,110.9,1,0,6,Offer A,0,1,1,1,Credit Card,1,1,1,3,0,1,1,1,72,8240.85,0,3323.52,0.0,11564.37,1,0
53,23,39.38,2421,Month-to-Month,0,0,Male,1,Fiber Optic,34.167465,-118.165327,0,69.65,0,0,0,Offer E,0,0,0,0,Bank Withdrawal,1,0,0,2,0,0,0,0,3,220.1,0,118.14,0.0,338.24,1,1
19,27,44.66,3442,One Year,1,1,Female,1,DSL,34.015481,-118.493231,1,69.7,0,1,6,Offer B,0,1,0,1,Bank Withdrawal,1,1,1,3,0,0,0,1,48,3023.65,0,2143.68,0.0,5167.33,1,0
67,5,3.18,4662,Month-to-Month,0,1,Male,1,Fiber Optic,34.613476,-118.256358,1,98.7,1,0,1,Offer B,0,0,1,1,Bank Withdrawal,1,0,1,1,1,1,1,1,58,5812.6,0,184.44,0.0,5997.04,1,1
28,0,1.22,5114,Two Year,1,0,Male,0,,33.081478,-117.033814,1,25.15,1,3,0,,0,0,0,1,Credit Card,1,0,0,3,0,0,0,0,70,1790.15,0,85.4,0.0,1875.55,0,0
55,0,1.87,5914,Two Year,0,0,Male,0,,36.789213,-119.140338,1,19.8,0,0,5,Offer B,0,0,0,1,Bank Withdrawal,1,0,1,4,0,0,0,0,50,1013.2,0,93.5,0.0,1106.7,0,0
62,2,0.0,2431,Month-to-Month,0,1,Female,1,DSL,32.853743,-117.25034,0,35.75,0,0,0,Offer C,0,0,1,0,Mailed Check,0,1,0,4,0,0,0,0,28,961.4,0,0.0,0.0,961.4,1,0
46,6,15.52,5242,Two Year,0,1,Male,1,Cable,35.391733,-118.984109,1,67.8,1,0,1,,1,1,1,1,Bank Withdrawal,1,1,1,3,0,0,0,0,72,4804.65,0,1117.44,0.0,5922.09,1,0
39,14,12.46,3980,Month-to-Month,0,0,Female,1,DSL,35.453912,-120.69461,0,45.35,0,0,0,,0,0,0,0,Credit Card,1,0,0,4,0,0,0,0,1,45.35,0,12.46,0.0,57.81,1,0
42,0,33.18,4097,Month-to-Month,0,0,Male,0,,39.045246,-122.743181,0,18.95,0,0,0,Offer E,0,0,1,0,Credit Card,1,0,0,5,0,0,0,0,7,130.55,0,232.26,0.0,362.81,0,0
32,17,0.0,2793,Month-to-Month,1,0,Female,1,DSL,34.1678,-116.86433,1,29.6,0,2,1,,0,1,1,1,Bank Withdrawal,0,0,1,4,0,0,0,0,11,346.45,0,0.0,27.24,319.21,1,0
58,12,43.28,4243,Month-to-Month,0,0,Male,1,Fiber Optic,38.274451,-121.259201,1,99.85,0,0,5,,1,0,1,1,Bank Withdrawal,1,1,1,1,0,1,1,1,10,990.9,0,432.8,0.0,1423.7,1,1
70,24,24.13,5651,Month-to-Month,0,0,Female,1,Fiber Optic,38.493888,-122.777141,1,89.6,1,0,1,Offer A,1,0,1,1,Bank Withdrawal,1,0,1,1,1,1,0,0,68,6127.6,0,1640.84,0.0,7768.44,1,1
67,10,4.4,5692,Two Year,0,1,Male,1,Fiber Optic,33.902045,-118.008961,0,109.05,1,0,0,,0,1,1,0,Bank Withdrawal,1,1,0,3,1,1,1,1,65,7108.2,0,286.0,34.67,7359.53,1,0
75,25,23.04,4993,Two Year,0,1,Male,1,Fiber Optic,33.956445,-118.358634,0,110.75,1,0,0,,1,0,1,0,Bank Withdrawal,1,1,0,5,1,1,1,1,52,5832.0,0,1198.08,6.26,7023.82,1,0
23,0,18.15,2798,Month-to-Month,0,0,Male,0,,35.607875,-118.466318,0,20.05,0,0,0,,0,0,0,0,Credit Card,1,0,0,5,0,0,0,0,1,20.05,0,18.15,0.0,38.2,0,0
51,22,49.79,4381,Month-to-Month,0,0,Female,1,Fiber Optic,34.360261,-119.306383,0,80.2,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,0,0,2,0,0,0,1,2,146.05,10,99.58,0.0,255.63,0,1
29,59,12.12,5701,Month-to-Month,0,0,Female,1,Cable,37.327069,-121.916819,1,54.1,1,0,8,,1,0,0,1,Bank Withdrawal,1,0,1,3,0,0,0,0,25,1373.0,110,303.0,0.0,1786.0,0,0
54,22,2.24,4661,Month-to-Month,0,0,Female,1,DSL,40.883853,-122.418258,0,59.5,0,0,0,Offer E,0,0,1,0,Credit Card,1,1,0,3,0,0,0,1,7,415.95,0,15.68,0.0,431.63,1,1
24,0,12.85,5045,Two Year,1,0,Female,0,,32.85723,-117.209774,1,19.7,0,1,1,,0,0,0,1,Credit Card,1,0,1,3,0,0,0,0,30,599.25,0,385.5,49.79,934.96,0,0
46,15,3.18,6216,Two Year,0,1,Male,1,Fiber Optic,34.956577,-119.750142,1,110.1,0,0,8,,1,1,1,1,Credit Card,1,1,1,3,0,1,1,1,63,6705.7,0,200.34,0.0,6906.04,1,0
49,28,32.02,2517,One Year,0,0,Female,1,DSL,33.946982,-116.977672,1,66.5,0,0,1,,1,0,1,1,Bank Withdrawal,1,1,1,3,0,1,1,0,41,2728.6,0,1312.82,0.0,4041.42,1,1
47,14,41.79,2908,Month-to-Month,0,0,Male,1,DSL,35.391733,-118.984109,0,49.75,0,0,0,Offer E,0,1,0,0,Bank Withdrawal,1,0,0,4,0,0,0,0,1,49.75,0,41.79,0.0,91.54,1,0
23,41,0.0,3443,Month-to-Month,1,0,Female,1,Cable,33.88856,-118.351813,1,50.55,0,1,1,,0,1,0,1,Bank Withdrawal,0,0,1,3,0,1,1,1,11,565.35,0,0.0,0.0,565.35,1,0
21,69,38.69,4359,Month-to-Month,0,0,Male,1,Cable,38.067204,-122.524004,0,90.6,1,0,0,,0,0,1,0,Bank Withdrawal,1,1,0,2,0,0,1,1,23,1943.2,0,889.87,4.73,2828.34,1,1
31,0,39.98,4954,Month-to-Month,1,0,Male,0,,40.372532,-123.525626,1,20.25,0,1,9,,0,0,0,1,Credit Card,1,0,1,3,0,0,0,0,7,144.35,0,279.86,0.0,424.21,0,0
53,0,1.3,5221,Month-to-Month,0,0,Female,0,,34.457541,-119.631072,0,20.15,0,0,0,Offer E,0,0,1,0,Credit Card,1,0,0,3,0,0,0,0,4,68.45,0,5.2,0.0,73.65,0,0
57,20,17.65,5699,Month-to-Month,0,0,Female,1,Fiber Optic,32.825086,-117.199424,0,86.45,1,0,0,,0,0,0,0,Bank Withdrawal,1,0,0,2,0,1,1,0,10,830.85,0,176.5,0.0,1007.35,1,1
37,0,7.27,5113,Month-to-Month,1,0,Male,0,,34.102119,-117.815532,1,20.3,0,2,5,Offer E,0,0,0,1,Credit Card,1,0,1,4,0,0,0,0,2,40.25,0,14.54,0.0,54.79,0,0
59,15,3.93,2202,Two Year,0,0,Male,1,DSL,37.553469,-120.952825,0,49.8,0,0,0,Offer C,0,0,1,0,Bank Withdrawal,1,1,0,4,0,0,0,0,39,1971.15,0,153.27,0.0,2124.42,1,0
39,17,26.7,4754,One Year,1,0,Female,1,Cable,40.586588,-122.903677,1,65.8,0,2,5,Offer B,0,1,0,1,Mailed Check,1,1,1,3,0,0,0,1,64,4068.0,20,1708.8,27.79,5769.01,0,0
21,48,47.74,3316,Month-to-Month,0,1,Male,1,Fiber Optic,39.396585,-121.38029,0,104.7,1,0,0,,1,0,1,0,Bank Withdrawal,1,0,0,1,0,1,1,1,41,4346.4,0,1957.34,0.0,6303.74,1,1
42,20,18.74,4995,Month-to-Month,0,1,Female,1,Cable,40.022184,-121.062384,0,75.35,0,0,0,Offer D,0,0,0,0,Bank Withdrawal,1,0,0,2,0,0,0,0,14,1025.95,0,262.36,0.0,1288.31,1,1
33,3,32.46,5587,Month-to-Month,0,1,Female,1,Fiber Optic,32.825086,-117.199424,0,87.1,1,0,0,,0,0,1,0,Mailed Check,1,1,0,2,0,0,0,0,4,341.45,0,129.84,0.0,471.29,1,1
65,11,34.23,4143,Two Year,0,0,Male,1,Fiber Optic,38.606703,-120.586659,0,105.05,0,0,0,,1,1,1,0,Bank Withdrawal,1,1,0,4,1,1,1,1,67,7171.7,0,2293.41,0.0,9465.11,1,0
68,17,22.05,4118,One Year,0,1,Female,1,Fiber Optic,33.944624,-118.192615,1,99.1,0,0,1,,0,0,1,1,Bank Withdrawal,1,1,1,5,1,1,1,1,54,5437.1,0,1190.7,0.0,6627.8,1,0
39,23,35.03,5649,One Year,0,1,Female,1,Fiber Optic,37.449551,-122.183762,1,111.25,1,0,1,,0,1,1,1,Bank Withdrawal,1,1,1,3,0,1,1,1,67,7511.65,0,2347.01,0.0,9858.66,1,0
61,26,19.93,4228,Month-to-Month,0,1,Female,1,Fiber Optic,34.17051,-118.289463,0,77.8,0,0,0,,1,0,0,0,Bank Withdrawal,1,0,0,5,0,0,0,0,18,1358.6,0,358.74,29.76,1687.58,1,0
25,52,19.23,3807,Month-to-Month,0,0,Male,1,Fiber Optic,37.828416,-122.216005,1,89.75,0,0,1,,1,0,1,1,Bank Withdrawal,1,1,1,2,0,0,0,1,7,608.8,0,134.61,26.02,717.39,1,1
54,0,13.13,4066,One Year,0,0,Female,0,,37.59485,-122.051521,1,19.0,0,0,3,Offer B,0,0,0,1,Credit Card,1,0,1,3,0,0,0,0,49,918.7,0,643.37,0.0,1562.07,0,0
54,12,39.42,5247,Month-to-Month,0,1,Female,1,Fiber Optic,36.902954,-120.194274,0,99.45,1,0,0,Offer B,1,1,1,0,Bank Withdrawal,1,0,0,3,0,1,1,0,59,5623.7,30,2325.78,0.0,7979.48,0,0
77,10,3.27,4578,One Year,1,1,Male,1,Fiber Optic,39.607831,-121.777959,1,116.25,1,2,0,,1,1,1,1,Bank Withdrawal,1,1,0,3,1,1,0,1,66,7862.25,0,215.82,0.0,8078.07,1,0
56,13,12.35,5225,Month-to-Month,0,0,Male,1,Fiber Optic,33.964131,-118.272783,0,80.1,0,0,0,,0,0,1,0,Credit Card,1,0,0,3,0,0,0,1,5,398.55,0,61.75,0.0,460.3,1,0
50,13,45.97,5283,One Year,0,0,Male,1,DSL,32.688506,-116.938632,1,69.0,1,0,6,Offer C,1,0,1,1,Bank Withdrawal,1,1,1,3,0,0,0,1,35,2441.7,0,1608.95,0.0,4050.65,1,0
57,29,7.47,5071,One Year,1,1,Female,1,DSL,36.768774,-119.762633,1,78.45,1,3,8,,1,1,1,1,Bank Withdrawal,1,1,1,5,0,1,1,0,68,5333.35,0,507.96,0.0,5841.31,1,0
69,12,16.22,2984,Month-to-Month,0,1,Female,1,Fiber Optic,40.408796,-121.579609,0,104.75,1,0,0,,1,0,1,0,Bank Withdrawal,1,0,0,1,1,1,0,1,42,4323.45,0,681.24,0.0,5004.69,1,1
29,69,41.82,5713,One Year,0,1,Female,1,Fiber Optic,34.101608,-118.055848,1,111.8,1,0,3,,1,0,1,1,Bank Withdrawal,1,1,1,3,0,1,1,1,53,5809.75,0,2216.46,0.0,8026.21,1,0
76,17,7.72,3253,One Year,0,1,Female,1,DSL,34.031529,-118.491156,0,74.85,0,0,0,,0,0,0,0,Bank Withdrawal,1,1,0,5,1,1,1,1,44,3268.05,0,339.68,17.91,3589.82,1,0
22,59,38.52,5570,Month-to-Month,0,1,Female,1,Fiber Optic,33.927254,-118.249826,1,104.4,1,0,1,Offer D,0,1,1,1,Bank Withdrawal,1,0,1,1,0,1,1,1,21,2200.25,0,808.92,0.0,3009.17,1,1
48,22,23.67,4610,Two Year,0,1,Male,1,Fiber Optic,34.402343,-119.094824,1,113.15,1,0,1,Offer A,1,1,1,1,Bank Withdrawal,1,1,1,1,0,1,1,1,68,7856.0,0,1609.56,0.0,9465.56,1,1
78,24,46.77,4074,Two Year,0,1,Female,1,DSL,34.238208,-118.55029,1,67.45,1,0,1,,1,1,1,1,Credit Card,1,0,1,3,1,0,0,0,47,3252.0,0,2198.19,0.0,5450.19,1,0
51,10,14.54,3723,Month-to-Month,0,1,Female,1,Fiber Optic,36.636638,-119.421842,0,106.35,1,0,0,Offer B,1,0,1,0,Bank Withdrawal,1,0,0,4,0,1,1,1,47,4849.1,0,683.38,0.0,5532.48,1,0
35,6,32.31,4437,Month-to-Month,0,0,Female,1,Fiber Optic,33.458754,-117.665104,0,84.95,0,0,0,,0,1,0,0,Bank Withdrawal,1,0,0,1,0,0,0,1,8,668.4,0,258.48,0.0,926.88,1,1
41,23,42.92,3486,Month-to-Month,0,0,Male,1,Fiber Optic,39.346898,-121.759537,0,100.55,0,0,0,,1,0,0,0,Bank Withdrawal,1,1,0,2,0,1,1,1,44,4398.15,0,1888.48,0.0,6286.63,1,1
64,29,4.71,4374,Two Year,0,1,Female,1,DSL,33.748635,-117.906125,1,64.05,0,0,10,,1,1,0,1,Credit Card,1,1,1,4,0,0,0,0,71,4492.9,0,334.41,0.0,4827.31,1,0
64,28,33.41,4278,Month-to-Month,0,1,Female,1,Fiber Optic,41.171578,-120.913161,0,82.3,0,0,0,Offer E,1,0,1,0,Bank Withdrawal,1,0,0,1,0,0,0,0,1,82.3,0,33.41,0.0,115.71,1,1
59,18,39.68,4249,Month-to-Month,0,1,Female,1,Fiber Optic,37.343827,-121.883119,0,94.4,0,0,0,Offer E,0,1,1,0,Bank Withdrawal,1,1,0,1,0,1,1,0,4,387.2,0,158.72,0.0,545.92,1,1
39,53,9.0,5969,Month-to-Month,1,0,Female,1,Cable,36.488056,-120.407691,0,49.9,0,3,0,Offer E,0,1,0,0,Credit Card,1,0,0,3,0,0,0,0,1,49.9,0,9.0,0.0,58.9,1,0
69,2,15.85,5933,Two Year,0,1,Female,1,Fiber Optic,37.653947,-118.231443,1,110.8,1,0,8,Offer A,1,0,1,1,Credit Card,1,1,1,5,1,1,0,1,72,7882.25,0,1141.2,0.0,9023.45,1,0
60,0,2.69,5949,Month-to-Month,0,0,Female,0,,37.435664,-121.049056,0,19.95,0,0,0,,0,0,0,0,Credit Card,1,0,0,3,0,0,0,0,3,58.0,0,8.07,0.0,66.07,0,0
68,17,48.51,5881,Two Year,0,1,Female,1,Cable,35.634488,-120.293534,1,89.85,1,0,0,Offer A,1,1,1,1,Bank Withdrawal,1,1,0,3,1,1,0,1,72,6697.35,0,3492.72,0.0,10190.07,1,0
65,30,41.17,4103,Two Year,0,1,Female,1,Fiber Optic,37.924838,-122.289145,0,104.45,1,0,0,Offer B,1,0,1,0,Bank Withdrawal,1,0,0,3,1,1,1,1,46,4863.85,0,1893.82,36.78,6720.89,1,0
47,6,3.26,2074,One Year,0,0,Male,1,DSL,40.346634,-120.386422,0,59.45,0,0,0,Offer C,0,0,0,0,Credit Card,1,1,0,4,0,0,0,1,26,1507.0,0,84.76,0.0,1591.76,1,0
25,76,48.98,6407,Two Year,0,0,Female,1,Cable,34.046174,-118.446333,1,59.9,1,0,1,Offer B,1,0,1,1,Credit Card,1,1,1,3,0,0,0,0,58,3505.1,0,2840.84,0.0,6345.94,1,0
30,30,28.58,5007,Two Year,0,1,Male,1,Cable,33.946982,-116.977672,1,90.55,1,0,2,Offer A,1,1,0,1,Bank Withdrawal,1,1,1,4,0,1,1,1,71,6404.0,0,2029.18,0.0,8433.18,1,0
25,0,24.57,2347,Two Year,1,0,Male,0,,34.084747,-117.886844,1,19.9,0,1,1,Offer E,0,0,0,1,Mailed Check,1,0,1,4,0,0,0,0,4,76.65,0,98.28,0.0,174.93,0,0
50,20,33.66,4294,Month-to-Month,0,0,Female,1,Fiber Optic,38.227285,-121.02789,0,83.85,1,0,0,Offer B,0,0,0,0,Bank Withdrawal,1,0,0,4,0,1,1,0,40,3532.25,0,1346.4,0.0,4878.65,1,0
68,25,41.83,2516,Month-to-Month,0,0,Female,1,Fiber Optic,34.110845,-118.259595,0,83.15,1,0,0,,0,0,1,0,Credit Card,1,0,0,3,1,0,0,1,5,446.05,0,209.15,0.0,655.2,1,1
54,17,1.31,4545,Two Year,0,1,Female,1,Fiber Optic,37.161544,-121.649371,1,99.0,0,0,9,,0,0,1,1,Credit Card,1,1,1,4,0,1,1,1,42,4135.0,0,55.02,0.0,4190.02,1,0
34,21,3.95,4741,One Year,0,1,Male,1,Fiber Optic,34.015481,-118.493231,0,95.0,1,0,0,Offer C,0,0,0,0,Bank Withdrawal,1,1,0,5,0,0,0,1,38,3605.6,0,150.1,0.0,3755.7,1,0
51,0,20.6,4368,Two Year,1,0,Female,0,,33.720359,-117.733655,1,21.1,0,3,9,Offer C,0,0,1,1,Credit Card,1,0,1,5,0,0,0,0,24,490.65,0,494.4,0.0,985.05,0,0
62,15,37.11,2729,Month-to-Month,0,0,Male,1,DSL,37.881842,-121.848111,0,55.1,0,0,0,,0,1,0,0,Mailed Check,1,1,0,3,0,0,0,0,22,1253.15,0,816.42,0.0,2069.57,1,0
51,15,3.0,4734,Month-to-Month,0,1,Male,1,Fiber Optic,33.527605,-116.666551,1,104.65,1,0,2,Offer C,1,0,1,1,Bank Withdrawal,1,0,1,3,0,1,1,1,24,2542.45,0,72.0,0.0,2614.45,1,1
56,0,27.62,3163,Two Year,1,0,Female,0,,40.346634,-120.386422,1,20.85,0,3,6,,0,0,0,1,Credit Card,1,0,1,4,0,0,0,0,13,272.35,0,359.06,0.0,631.41,0,0
69,21,4.14,6034,One Year,0,1,Male,1,Fiber Optic,32.636792,-117.054989,0,94.0,0,0,0,,0,0,1,0,Bank Withdrawal,1,0,0,4,1,1,1,1,51,4905.75,0,211.14,0.0,5116.89,1,0
61,26,37.83,3794,Month-to-Month,0,0,Female,1,Cable,38.517295,-121.439819,1,100.0,1,0,1,,1,0,1,1,Bank Withdrawal,1,0,1,1,0,1,1,1,16,1534.75,0,605.28,0.0,2140.03,1,1
